adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/mEqdvlTG6Ha44j4nKFjbrQE6UxD.jpg,"[18, 27]",1125102,en,Sleeping Beauties,"Cahya gets a job as a maid working in an isolated old mansion. Pregnant and a recent widow, she is desperate to reconnect with her husband, opening a doorway to the spirit world. And in doing so, inadvertently awakens the tormented ghosts of her current employer, the previous maids.",0.988,/f2HpQk6s4GsE8osZTmGrW4FMcZ6.jpg,2023-05-29,Sleeping Beauties,False,10.0,1
False,,[],1124523,en,The Appraisal,A couple touring their dream home is unraveled when the uncertain girlfriend notices a marital altercation unfolding in the house next door.,0.988,/i8v9WWmlPI2Rrh0jSpsKtuLZmeu.jpg,2023-04-30,The Appraisal,False,0.0,0
False,/tDREXcCWMC4DFmOuoi05n1xkAFJ.jpg,"[18, 35]",1120753,en,Much Ado About Nothing: The Wedding,"CRITICS ARE CALLING IT THE BEST THING SINCE LEBRON JORDAN JUICE  The purity of a young maiden, Hero, is questioned during what was supposed to be one of the best moments of her life. Are the allegations true? Or are they deceptions curated by an antagonistic Bastard?",0.988,/yvjfRmJA3O0BSY2ob6gPXiXoCTY.jpg,2023-05-02,Much Ado About Nothing: The Wedding,False,0.0,0
False,,[99],1120367,en,American Son,"Author Jay Caspian Kang’s astute, incisive directorial debut tells the story of Asian American tennis prodigy Michael Chang, the youngest player to win a men’s Grand Slam tournament.",0.988,,2023-06-13,American Son,False,0.0,0
False,,[10402],1118764,en,The White Stripes: Elephant-Era Video Artifacts,"Elephant-Era videos with never-before-seen footage from the era.  1. ""It's True That We Love One Another"" Toe Rag Studios Recording Footage 2. Live Shibuya AX 10/21/03 3. The White Stripes–	Interview 4. The White Stripes–	Live Shibuya AX 10/22/03 5. ""The Hardest Button To Button"" 8mm Film Reel",0.988,,2023-04-01,The White Stripes: Elephant-Era Video Artifacts,False,0.0,0
False,/6EFPN4LgLRTo2n3FmQWK0TCbtFx.jpg,"[18, 9648, 14, 10770]",1114897,pt,Falas da Terra: Histórias (Im)possíveis,,1.822,/wqNsTA2FeNpcsd4oa9S9kJ56Lp8.jpg,2023-04-17,Falas da Terra: Histórias (Im)possíveis,False,0.0,0
False,,[53],1113606,en,Don’t Let Me Stay,"When a group of college friends get invited to a mysterious house for the weekend by a friend, they plan to reconnect and reconcile, but they’ll start to realize that the house they’re staying at isn’t an ordinary house and had plans of its own…",0.988,/54FfCQCgbuvfe8pKrHmUT74MLtb.jpg,2023-03-30,Don’t Let Me Stay,False,1.5,2
False,,[12],1112519,en,We Hunt Giants,"In a world where cavemen and dinosaurs share the world, a tribe is plagued by a man-eating giant T-Rex that hunts them all. Rougu, the son of the village chief, has had his woman and the whole village captured by the witch doctors tribe in the same area. They believe that the only way to calm the beast is to sacrifice her beautiful flesh. Rougu and his father realizes that the only way to save his woman and their village is to do what no man has ever done before... Hunt the Giant.",0.988,/6HpNiMY3qogwIDC0g31dQ1Q2WjZ.jpg,2023-07-03,We Hunt Giants,False,2.0,1
False,/uJEPZcbVSsiIqmuGeNLkeRxqLaQ.jpg,[99],1108361,fa,"Joghd, Bagh Va Marde Nevisandeh","Mahmoud Dowlatabadi is one of the most prolific Iranian novelists. In this beautiful, poetic portrait, gracefully crafted by his filmmaker daughter Sara Dolatabadi, he reflects on his life throughout the turbulent 20th century. Meanwhile, his daughter manages to create her own images of a father who is full of luminous ideas, yet also somewhat peculiar and lonely.",0.988,/daIV4yB6zOjJ2barY5xhnJWRxgR.jpg,2023-04-24,"An Owl, a Garden & the Writer",False,2.0,1
False,,"[18, 53]",1108051,it,Dark Matter,,0.988,/ckIjARvcdrKLtTKx4oaGiJqAC0e.jpg,2023-05-04,Dark Matter,False,0.0,0
False,/5MZ53ITWS8f7PKhr8fjrePiILVb.jpg,"[18, 99]",1100775,en,UnBroken,"Have you ever wondered if you could be a hero? Would you hide an entire family? Who would hide you if YOU needed to be hidden? I am the daughter of Holocaust survivor and the questions I ask myself all the time are: ""would I be here if my mother hadn't been hidden?"" and ""who else helped my mother and her siblings survive?""",0.988,/EZjRBcXeBbfiHUDgFZD0rviHgI.jpg,2023-10-08,UnBroken,False,0.0,0
False,,[99],1099207,en,Bronson: Fit to Be Free?,"Charles Bronson, the UK's most notorious prisoner, speaks on camera for the first time in 30 years. Locked up for 48 years and due a parole hearing, is Bronson safe to be released?",1.56,/eINwAEqlq8uNQinwsgjuToP2E3c.jpg,2023-02-27,Bronson: Fit to Be Free?,False,0.0,0
False,,[10402],1098819,ja,G.O.A.T. (Greatest Of All Time) IN THE KEYLAND JAPAN,"SHINee's Key Beyond LIVE concert ""G.O.A.T IN THE KEYLAND"" at OSAKA-JO HALL",0.988,/9jfPvVo0Pj53BCLezpeFpah3VK0.jpg,2023-03-12,G.O.A.T. (Greatest Of All Time) IN THE KEYLAND JAPAN,False,0.0,0
False,,[18],1096406,en,Junior’s Giant,"A close-knit Grandfather and his trans Granddaughter struggle when his dementia sparks an imaginary giant and gender confusion, causing pain for them both.",0.988,,2023-04-01,Junior’s Giant,False,0.0,0
False,,[],1095555,ja,緑のざわめき -Saga Saga-,"28-year-old Kyoko return to her hometown of Ureshino in Saga Prefecture from Tokyo after a stint as an actress. It is here that she “runs” into Nahoko, her half-sister. Nahoko is secretly stalking Kyoko. Things get a lot more complicated when another half-sister is revealed.",1.063,/4Lua6YRyHT2sJrjW7M7YEQK9vNW.jpg,2023-03-11,Saga Saga,False,0.0,0
False,/vFDKLYWoBdgOptIiXT07tv2Odz0.jpg,[10749],1094463,zh,不能错过的只有你,"Is the person you least want to miss still by your side? After failing to drift in the north and frustrated in love, Qin Huasheng returned to his hometown Chengdu. He unexpectedly met with Lin Wen, who was also emotionally hurt, and gradually the two got closer because of similar experiences.",1.378,/mIVbaN7koQwsBGjPBqqQQKhjTWn.jpg,2023-04-01,Nobody But You,False,6.0,2
False,,"[35, 18]",1093607,he,Halav,"Tala, an indie singer songwriter who just gave birth to her first daughter, takes up a job at ""Milky Way"", a dairy for mother's milk. The need to earn a living and support her baby with no father in the picture has pushed Tala into this awkward job. Everything would have worked out just fine if only Tala wasn't Tala- a natural born trouble maker.",0.988,,2023-11-14,The Milky Way,False,0.0,0
False,,"[99, 10770]",1085268,en,The Kill List,Documentary special that investigates the 25-year-long case of what happened to Julie Jensen that just concluded last week.,0.988,,2023-02-10,The Kill List,False,0.0,0
False,/lpa7zBWlwxjHuLDDmMrpae4JFiw.jpg,[99],1081707,en,The Arc of Oblivion,"""The Arc of Oblivion"" explores a quirk of humankind: in a universe that erases its tracks, we humans are hellbent on leaving a trace. Set against the backdrop of the filmmaker's quixotic quest to build an ark in a field in Maine, the film heads far afield - to salt mines in the Alps, fjords in the Arctic, and ancient libraries in the Sahara - to illuminate the strange world of archives, record-keeping, and memory.",1.344,/tUrbAfLY91MdEMfxvyBgXgKd7yb.jpg,2023-03-18,The Arc of Oblivion,False,2.0,1
False,/lxlCdIKIM0stsGx1glHR8ULrtJj.jpg,[14],1078186,en,Madonna X Vanity Fair – The Enlightenment,‘The Enlightenment’ is a film feature created by Madonna and Luigi & Iango during the making of the photoshoot published in the February 2023 issue of Vanity Fair.,1.553,/mibnysLKKXUrxENDsVAGK5LaBwm.jpg,2023-01-24,Madonna X Vanity Fair – The Enlightenment,False,0.0,0
False,,[],1077284,en,Antiques,"When a jaded shop girl discovers a vintage gold dress inside a mysterious case, a vengeful spirit is released. She quickly learns that some relics of the past should be respected.",1.052,,2023-01-14,Antiques,False,0.0,0
False,/wKwgmNke8pWoJQ5gIv2HAmGXE5T.jpg,"[35, 18]",1071238,cn,1人婚禮,"“I want to marry myself!”  To plan for a solo wedding, to marry myself, to declare my forever love for myself to the world!  Attractive comedienne Ping vows to become a viral Youtuber. She concocts a plan to put on a show of marrying herself in what was meant to secure both money and likes! However, the scam ultimately ended up in the discovery of her true self in this coming-of-age fairy tale comedy.  To love others, I must love myself. Simple enough, right? But who am I? In a pageant of love, four contest as lovers, each one goodhearted in their own right. Does Ping want all four or none at all? By marrying herself, can she figure out who she really is? And who she really loves? Ping will tell it all on the day of the solo wedding…  In this satire of marriage and the individual self, nothing is left untouched: women, men, organised religion, homosexuality, the filthy rich, not to mention ye good old mother! Love yourself in Say I do to me, won’t you?",1.393,/utRyStWR4LkrapehHWLLHU2YMTo.jpg,2023-01-20,Say I Do to Me,False,1.7,3
False,,"[80, 10749]",1070348,bn,Revolver রহস্য,"Subrata Sharma, an ordinary crime reporter, loses his job and takes up temporary work as a secretary in a rundown detective agency called Danny Detective INC. Appointed to find a missing girl Tamali, Subrata stumbles into dangerous situations that lead to a huge conspiracy.",2.304,/4MycQcIrs7mX2Yna4d7Nbd5uEmJ.jpg,2023-02-03,Revolver Rohoshyo,False,0.0,0
False,/f10uqmIExDByecWa67Ygdh15lK7.jpg,[18],1069174,en,Last Shadow at First Light,"Ami, haunted by recurring apparitions, embarks on a journey from Singapore to Japan in search of her missing mother. Amidst the transforming landscapes, Ami's dreams, hauntings and lost mother unveil their true form.",0.988,/w0D16t7Hdof91HmldknjVqYyy0A.jpg,2023-09-22,Last Shadow at First Light,False,6.5,1
False,,[53],1049628,en,Twisted Marriage Therapist,A couple seeks counseling to save their marriage with a caring therapist; but the husband soon realizes that she is obsessed with his wife and will do anything to get her.,0.988,/xYQrb9TAz0CL12yX1xt74ffXVVF.jpg,2023-09-07,Twisted Marriage Therapist,False,0.0,0
False,/ge7RklOplfrvUXRd6HpfrVXXLfp.jpg,[99],1044088,en,Dear Ani,"In 1995, an aspiring artist and college sophomore, took a semester off to live in a cabin in Northern Maine. He sat by the edge of a lake and asked the universe to send him a “story worth telling”. Two month later, he was admitted to Bellevue Hospital, while searching for Ani DiFranco. Was this a vision quest? A mental health issue? Was this all an elaborate art project?  For twenty years Keith Wasserman has made and delivered elaborate art mail packages - all in the hopes of befriending his muse. Dear Ani explores what can happen when you present your truest self, and risk total failure. It is an intimate account of psychotic mania, personal mastery, and creative triumph.",0.988,/qEES7HNdZazFWAG5CsfnNjyB6vx.jpg,2023-05-02,Dear Ani,False,0.0,0
False,,[27],1039280,ja,戦慄怪奇ワールド コワすぎ！,The research team investigates a crazy supernatural phenomenon and plunges into an even more outrageous situation!,1.17,/6E16Zk92sLfDW1l7I9Pl8l9giSW.jpg,2023-09-08,Senritsu Kaiki World Kowasugi!,False,0.0,0
False,,[],1031932,en,Two Lives in Pittsburgh,A blue-collar Pittsburgher struggles to open his heart and mind as his child explores their gender identity amid his mother’s final days.,1.099,/8opUWUW5jRkJVESWsupab0nvRLk.jpg,2023-06-22,Two Lives in Pittsburgh,False,0.0,0
False,/tgtM1Fhf9rSyuwoqDIB3Ipo7jzH.jpg,[99],1019165,en,Blue Bag Life,"A daughter is searching to understand her mother’s absence: were they ‘estranged’ because of heroin, or did their separation run deeper than addiction? The daughter falls in love, but he too brings heroin into their home.",1.939,/43GcSVDy9RrKsG6nEhRp6Ko2yuG.jpg,2023-04-07,Blue Bag Life,False,6.0,4
False,,"[99, 10402]",1007919,en,Hung Up on a Dream,A journey trough the 60 year career of The Zombies documenting the formation of the band in the 1960s and their hits “She’s Not There” and “Time Of The Season”. It will also follow the solo careers of the band members and their induction into the Rock and Roll Hall of Fame in 2019.  Scheduled to be released in the summer of 2023.,1.313,/2NaT5CtZvwFdz0egqM8L0AxI0Dw.jpg,2023-03-12,Hung Up on a Dream,False,0.0,0
False,/h34bGVA3uytDEl14hlGuJHpfjMf.jpg,[18],1006594,de,Geranien,"Nina, a young actor, returns to the Ruhr region for her grandmother’s funeral. Tensions surface between her and her mother. The noises of a small town fill the eloquent silences in the complex mother-daughter relationships explored in this endearing film.",0.988,/fGW9abvZ2UilrronbqIuhrMr3J9.jpg,2023-02-20,On Mothers and Daughters,False,6.0,1
False,,[10402],1004124,ko,Seventeen World Tour 'Be The Sun',SEVENTEEN WORLD TOUR 'BE THE SUN' is the third world tour by SEVENTEEN.,0.988,/86q62uXpbKnzfGAvQA6Jiv6PO31.jpg,2023-05-26,Seventeen World Tour 'Be The Sun',False,0.0,0
False,,"[27, 18]",994629,en,You Can't Stay Here,"Rick, a photographer, witnesses the brutal murder of a gay man in Central Park. With the cops taking little interest in the crime, a dangerous and sexy game of cat and mouse ensues between Rick and the killer, Adam.",0.988,/mjG0kxUXA3GVLarzlkMItOoGxLp.jpg,2023-06-10,You Can't Stay Here,False,0.0,0
False,,[18],938542,bn,Save The Mothers,The movie tells the story of a single mother's struggle to raise her daughter.,0.988,,2023-03-03,Save The Mothers,False,0.0,0
False,,"[10751, 14]",868794,zh,海洋传奇,"A marine science fiction that follows Xiaohai, a 12 year old boy who exchanges souls with the aquarium's star sea lion—Candy.",1.354,/iaTbAAM95sIu8FVFUpUXtYWr5wQ.jpg,2023-07-01,Legend of the Ocean,False,0.0,0
False,,[],840963,es,Armas blancas,"This is a special summer for ten-year-old Valeria, who lives in Mexico City with his family. Valeria is emotionally aware and is rocked by her first romance, the last stretch of childhood, and a forbidden love between her brother and her best friend. A beautiful and sunny coming-of-age film for older primary school children.",0.988,/lPmr5OeofjwUavxFyh3qkIIdeoU.jpg,2023-08-25,Sharp Wounds,False,0.0,0
False,/ti0EgGilUqCsR9PvxPYeFRSPDDv.jpg,"[16, 18, 10402]",676581,ro,Insula,"Robinson is a doctor and unlike Robinson Crusoe, his solitude is voluntary but his island in the Mediterranean Sea is invaded by migrants, NGOs, guards. Friday is a castaway, the only one from his boat to have survived when sailing from Africa to Italy. During his strolls on the island, Robinson confronts his own solitude by keeping a diary - that works like augmented reality - filled with extraordinary beings and events, which both fill and trouble his daily life.",0.988,/gjvVkkEjDxXgYhfrNVXnk02gLNw.jpg,2023-06-07,The Island,False,0.0,0
False,,[53],1185121,ca,Ruta salvatge,,1.734,/fVio0UK8Kdy4Ia7moecxeQ4ASW3.jpg,2023-11-17,Ruta salvatge,False,2.0,1
False,,"[27, 9648, 53, 18]",1158830,en,Seat 32B,A Ponzi- Scheme mastermind must solve the mystery of his wife's disappearance on a plane while on the run from authorities,0.987,,2023-07-20,Seat 32B,False,0.0,0
False,/oby08CfuVxxO7fIBs4GFzfQz8RE.jpg,"[16, 18, 10751]",590757,en,Mushka,"A story of love and sacrifice set in Russia. A 9-year old girl raises a young tiger cub, but as the cub grows up, trouble ensues.",0.987,/1KwfEvuSMlwDti5oE56XJ2fx4wP.jpg,2023-04-15,Mushka,False,0.0,0
False,/cd7uS07LIfEZeXEBCCLaf6p6Zun.jpg,"[99, 10770]",1211320,fr,"Infirmières, notre histoire",,1.411,/g7iMqlMw2a3N8BUybBZnGhJCIg5.jpg,2023-11-29,"Infirmières, notre histoire",False,8.0,1
False,/ppUhYi50wAurtmmMbe4twPFf4nv.jpg,[10402],1171579,ja,Super Live (2022) - Saudade 40th Anniversary,"Masayoshi Takanaka and his fellow musicians perform songs from the SAUDADE album, for its 40th anniversary release date, along with various other songs from his albums over the years!",0.986,/kJOkgHhtfp5NQZk9TmNl01v7gB1.jpg,2023-07-23,Super Live (2022) - Saudade 40th Anniversary,False,10.0,1
